央视卫视,#genre#
[美国]Bible Explorations (480p)[720*540][720*540],http://stream.iphonewebtown.com:1935/bibleexplorations/bexplorationsmobile.stream/playlist.m3u8
[美国]Kool TV HD[1920*1080][1920*1080],http://209.182.219.50:1935/roku/roku/playlist.m3u8
[美国]WCTX[640*360][640*360],https://bozztv.com/teleyupp/e5CGxWp8iU/tracks-v3a1/mono.m3u8
[美国]MavTV HD[1280*720][1280*720],https://bozztv.com/teleyupp/teleup-mavtv/mono.m3u8
[美国]Pocket.Watch[384*216][384*216],https://pocketwatch.samsung.wurl.com/manifest/playlist.m3u8
[美国]KCWX[426*240][426*240],http://65.36.6.216:1935/live/kcwx.smil/chunklist_w1137540697_b350000_sleng.m3u8
[美国]WHOH TV - Hastings-On-Hudson - NY (360p)[480*360][480*360],http://stream.swagit.com/live-edge/hastingsonhudsonny/smil:std-4x3-1-a/playlist.m3u8
[美国]Warner TV[1280*720][1280*720],http://203.154.243.89:11205/
[美国]White Plains Community Media[640*360][640*360],http://stream.swagit.com/live-edge/whiteplainsny/smil:std-4x3-1-b/chunklist_w1456643228_b512000.m3u8
[美国]Reality Mashup[1280*720][1280*720],https://bk7l2w4nlx53-hls-live.5centscdn.com/AETV/514c04b31b5f01cf00dd4965e197fdda.sdp/AETV/OBS12/chunks.m3u8
[美国]White Plains Community Media (360p)[640*360][640*360],https://stream.swagit.com/live-edge/whiteplainsny/smil:std-4x3-1-b/playlist.m3u8
[美国]ST-TV | Fuel TV (1080p)[1280*720][1280*720],https://stream.ads.ottera.tv/playlist.m3u8?network_id=516
[美国]HISTORY Channel (Best of)[1280*720][1280*720],https://bk7l2w4nlx53-hls-live.5centscdn.com/HISTORY/961ac1c875f5884f31bdd177365ef1e3.sdp/playlist.m3u8
[美国]WCAT 22[480*360][480*360],https://frontdoor.wcat-tv.org:8686/live/live.m3u8
[美国]Party Tyme Karaoke[640*360][854*480],https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=64
[美国]30A TV (720p)[1280*720][1280*720],https://30a-tv.com/feeds/xodglobal/30atv.m3u8
[美国]30A Music (720p)[1280*720][1280*720],https://30a-tv.com/music.m3u8
[美国]30A Sidewalks (720p)[1280*720][1280*720],https://30a-tv.com/sidewalks.m3u8
[美国]WCAT 3[480*360][480*360],https://frontdoor.wcat-tv.org:8787/live/live.m3u8
[美国]Victory Television Network (240p)[640*360][640*360],http://184.173.179.163:1935/victorytelevisionnetwork/victorytelevisionnetwork/playlist.m3u8
[美国]30A The Beach Show (720p)[1280*720][1280*720],https://30a-tv.com/beachy.m3u8
[美国]Power Nation (US) (720p)[384*216][384*216],https://rtmtv-samsung.samsung.wurl.com/manifest/playlist.m3u8
[美国]Newsmax HD[1920*1080][1920*1080],https://nmxairy.akamaized.net/hls/live/529965/Live_1/index_1080.m3u8
[美国]30A Darcizzle Offshore (720p)[1280*720][1280*720],https://30a-tv.com/darcizzle.m3u8
[美国]Outside TV (1080p)[720*404][720*404],https://outsidetvplus-stirr.amagi.tv/playlist.m3u8
[美国]MyTime movie network (Brazil)[640*360][640*360],https://appletree-mytime-samsungbrazil.amagi.tv/playlist.m3u8
[美国]Spydar TV (720p)[1280*720][1280*720],https://simultv.s.llnwi.net/n4s4/Spydar/interlink.m3u8
[美国]Nature Live - Beaches Live (Bumblebee)[1920*1080][1280*720],https://stitcheraws.unreel.me/wse-node02.powr.com/live/5c95396f932c837b49397360/playlist.m3u8
[美国]Nature Live - Tropics Live (Bumblebee)[1920*1080][1920*1080],https://stitcheraws.unreel.me/wse-node02.powr.com/live/5c9538b9932c837b4939735c/playlist.m3u8
[美国]New Orleans Television (NOTV)[1280*720][1280*720],https://5b0f5374bdf0c.streamlock.net:444/LiveTV/NOTVHD/playlist.m3u8
[美国]MTV Mistle YO! (720p)[1280*720][1280*720],http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS08/master.m3u8
[美国]Pursuit Up[1280*720][1280*720],https://pursuitup.samsung.wurl.com/manifest/playlist.m3u8
[美国]One America News (OAN)[1280*720][1280*720],http://n1.klowdtv.net/live1/oan_720p/chunks.m3u8
[美国]OANN One America News Network (720p)[1280*720][1280*720],http://n1.klowdtv.net/live1/oan_720p/playlist.m3u8
[美国]America HD[1920*1080][1920*1080],http://45.6.4.154/americatuc/vivo.m3u8?PlaylistM3UCL
[美国]Mythos (720p)[1280*720][1280*720],https://rpn1.bozztv.com/36bay2/gusa-mythos/mono.m3u8
[美国]Newsy[1920*1080][1920*1080],https://547f72e6652371c3.mediapackage.us-east-1.amazonaws.com/out/v1/e3e6e29095844c4ba7d887f01e44a5ef/index.m3u8
[美国]7News Boston (WHDH) (540p)[428*240][428*240],https://bcsecurelivehls-i.akamaihd.net/hls/live/598046/4744899807001_1/livestream/master.m3u8
[美国]Qubo (720p)[960*540][960*540],http://ion-qubo-1.samsung.wurl.com/manifest/playlist.m3u8
[美国]QVC Beauty[960*540][960*540],http://live.qvcuk.simplestreamcdn.com/live/qvcuk_beauty_clean/bitrate1.isml/live.m3u8
[美国]QVC (540p)[960*540][960*540],http://live.qvcuk.simplestreamcdn.com/live/qvcuk_main_clean/bitrate1.isml/live.m3u8
[美国]Orange TV[640*360][640*360],http://otv3.ocfl.net:1936/OrangeTV/smil:OrangeTV.smil/chunklist_b894100_sleng.m3u8
[美国]Nothing Scripted (720p)[1280*720][1280*720],https://30a-tv.com/NothingScripted.m3u8
[美国]Nat Geo WILD[640*360][640*360],https://cdn1.mobiletv.bg/T5/ng_wild_hd/ng_wild_hd_794613_850k.m3u8
日韩测试,#genre#
QQ群:664117428, QQ群:664117428,
[日本]NHK World Japan (720p)[1280*720][1280*720],https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
[日本]NHK WORLD TV[1920*1080][1920*1080],https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
[日本]Japanet Channel DX (1080p)[480*270][480*270],https://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index.m3u8
[日本]Tokyo MX (Webcam Stream)[1280*720][1280*720],https://movie.mcas.jp/mcas/mx_live_2/master.m3u8
[日本]Tokyo MX2 (360p)[1280*720][1280*720],https://movie.mcas.jp/mcas/mx2_2/master.m3u8
[日本]GTN Typhome (English Subs) (720p) [Not 24/7][1280*720][1280*720],https://gorilla.gaki-no-tsukai.eu/hls/test.m3u8
[日本]AT-X[852*480][852*480],https://sub2.neetball.net/live/neet.m3u8
[日本]日本购物1[1280*720][1280*720],http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
[日本]日本购物2[768*432][768*432],http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
[日本]日本购物3[512*288][512*288],http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
[日本]NHK World (720p)[1280*720][1280*720],https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/sycc-live/zh/playlist.m3u8
[韩国]MTN[1280*720][1280*720],http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
[韩国]TJB 대전방송(SBS 大田)[1280*720][1280*720],http://1.245.74.5:1935/live/tv/.m3u8
[韩国]SBS[960*540][960*540],http://51.81.66.195:1935/krtv/sbs_540/playlist.m3u8
[韩国]국악방송[1920*1080][1920*1080],http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
[韩国]대전MBC(MBC Daejeon)[1280*720][1280*720],https://5c482867a8b63.streamlock.net/live/myStream.sdp/playlist.m3u8
[韩国]여수MBC(MBC Yeosu)[1280*720][1280*720],https://5c3639aa99149.streamlock.net/live_TV/TV/playlist.m3u8
[韩国]춘천MBC(MBC Chuncheon)[1920*1080][1920*1080],https://5c74939c891dc.streamlock.net/live/TV/playlist.m3u8
[韩国]한국선거방송[1280*720][1280*720],http://necgokr2-724.acs.wecandeo.com/ms/2528/724/index_1.m3u8
[韩国]MBC[960*540][960*540],http://51.81.66.195:1935/krtv/mbc_540/playlist.m3u8
[韩国]TVWorkNet (480p)[720*480][720*480],http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
[韩国]KBS World (576p)[853*480][853*480],https://livecdn.fptplay.net/sdb/kbs_hls.smil/playlist.m3u8
[韩国]KCTV 광주 CH05[1280*720][1280*720],http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
[韩国]Mnet[1024*576][1024*576],http://51.81.66.195:1935/krtv/mnet_540/playlist.m3u8
[韩国]tvN Asia[854*480][854*480],http://50.7.161.82:8278/streams/d/TVN/playlist.m3u8
其他外语,#genre#
QQ群:664117428, QQ群:664117428,
[阿联酋]Noor Dubai (576p)[266*160][266*160],https://dmiffthvll.cdn.mangomolo.com/noordubaitv/smil:noordubaitv.smil/playlist.m3u8
[阿联酋]Sharjah TV (1080p)[1920*1080][1920*1080],https://svs.itworkscdn.net/smc1live/smc1.smil/playlist.m3u8
[阿联酋]Asharq[1920*1080][1920*1080],https://bcsecurelivehls-i.akamaihd.net/hls/live/1021447/6203311941001/master.m3u8
[阿联酋]Yas (1080p)[320*180][320*180],https://admdn1.cdn.mangomolo.com/yastv/smil:yastv.stream.smil/playlist.m3u8
[AE;IR]Towheed TV[1280*720][1280*720],http://51.210.199.1/hls/stream.m3u8
[阿富汗]Pamir TV[1920*1080][1920*1080],http://live.stream.cdn.pamirtv.com/ptv/d0dbe915091d400bd8ee7f27f0791303.sdp/index.m3u8
[阿富汗]Hewad TV[1280*720][1280*720],http://51.210.199.58/hls/stream.m3u8
[阿富汗]Solh TV[1024*576][1024*576],http://51.210.199.42/hls/stream.m3u8
[阿尔巴尼亚]EuroAl TV[1280*720][1280*720],http://5.135.92.131:1935/live/euroAl/playlist.m3u8
[亚美尼亚]Amga [Not 24/7][1280*720][1280*720],https://streamer1.connectto.com/AMGA_WEB_1202/playlist.m3u8
[阿根廷]Santa María TV[640*360][640*360],http://www.trimi.com.ar/santa_maria/streaming/mystreamSantaMariaHSMed.m3u8
[阿根廷]Tierra Mía TV (480p)[1280*720][1280*720],http://live-edge01.telecentro.net.ar/live/smil:trm.smil/playlist.m3u8
[阿根廷]Multivisión Federal (720p)[1280*720][1280*720],http://panel.dattalive.com:1935/8250/8250/playlist.m3u8
[阿根廷]24/7 Canal de Noticias (720p)[1280*720][1280*720],https://59c5c86e10038.streamlock.net/6605140/6605140/playlist.m3u8
[阿根廷]Telemax (720p)[320*180][320*180],https://live-edge01.telecentro.net.ar/live/smil:tlx.smil/master.m3u8
[阿根廷]Argentinísima Satelital[1048*576][1048*576],http://186.0.233.76:1935/Argentinisima/smil:argentinisima.smil/playlist.m3u8
[阿根廷]Canal 10 Mar del Plata (720p)[1280*720][1280*720],https://cdn2.zencast.tv:30443/live/canal10smil/playlist.m3u8
[阿根廷]Canal 4 (Posadas) (360p)[640*360][640*360],http://184.154.28.210:1935/canal4/canal4/playlist.m3u8
[阿根廷]Canal 4 Balcarce [Not 24/7][640*480][640*480],http://panel.dattalive.com:1935/8124/8124/playlist.m3u8
[阿根廷]CINE.AR[1280*720][1280*720],https://5fb24b460df87.streamlock.net/live-cont.ar/cinear/playlist.m3u8
[阿根廷]Fenix TV (Ciudad de La Rioja) (720p)[640*360][640*360],https://stmv1.questreaming.com/fenixlarioja/fenixlarioja/playlist.m3u8
[ARAB]SAT-7 ARABIC (720p)[1280*720][1280*720],https://svs.itworkscdn.net/sat7arabiclive/sat7arabic.smil/playlist_dvr.m3u8
[ARAB]SAT-7 KIDS (720p)[1280*720][1280*720],https://svs.itworkscdn.net/sat7kidslive/sat7kids.smil/playlist_dvr.m3u8
[ARAB]National Geographic Abu Dhabi (1080p)[320*180][320*180],https://admdn2.cdn.mangomolo.com/nagtv/smil:nagtv.stream.smil/playlist.m3u8
[ARAB]Sky News Arabia [Portrait][480*854][480*854],https://iptv-all.lanesh4d0w.codes/m3u8/sky_arabia.m3u8
[奥地利]FS1 Salzburg[1280*720][1280*720],http://stream.fs1.tv:8080/hls/webstream.m3u8
[奥地利]Uppera Balkan[1280*720][1280*720],http://89.187.168.245:8080/live/sUPPERchannel2/index.m3u8
[奥地利]Hitradio Ö3 (360p)[640*360][640*360],http://185.85.28.19/oe3sd/orf.sdp/master.m3u8
[阿塞拜疆]EL TV[768*432][768*432],http://85.132.53.162:1935/live/eltv/playlist.m3u8
[阿塞拜疆]STAR TV SD[1280*720][1280*720],http://live.azstartv.com/azstar/smil:azstar.smil/playlist.m3u8
[阿塞拜疆]ARB 24[1920*1080][1920*1080],http://85.132.81.184:8080/arb24/live1/index.m3u8
[阿塞拜疆]ATV 4[1280*720][1280*720],http://85.132.81.184:8080/atv-4/index.m3u8
[AZ;TR;GE]CBC (720p)[1280*720][1280*720],http://cbctvlive.flashmediacast.com:1935/CBCTVLive/livestream/playlist.m3u8
[BA]malta[1280*720][1280*720],http://webtvstream.bhtelecom.ba/malta.m3u8
[BA]RTV BPK (720p)[1280*720][1280*720],https://webtvstream.bhtelecom.ba/gorazde_cam2.m3u8
[孟加拉国]Ekusey TV[600*480][600*480],http://210.4.72.204/hls-live/livepkgr/_definst_/liveevent/livestream3.m3u8
[比利时]Canal Zoom (720p)[1280*720][1280*720],http://streamer.canalc.be:1935/canalzoom/smil:SMIL-canalzoom-multi/playlist.m3u8
[比利时]Radio PROS (720p) [Not 24/7][1280*720][1280*720],https://558bd16067b67.streamlock.net/radiopros/livestream/playlist.m3u8
[保加利亚]DSTV[1092*614][1092*614],http://46.249.95.140:8081/hls/data.m3u8
[保加利亚]This is Bulgaria (1080p)[720*407][720*407],https://streamer103.neterra.tv/thisisbulgaria/community.smil/playlist.m3u8
[巴林]Al Maaref TV (350p)[622*350][622*350],http://38.96.175.40:1935/liveTrans/ngrp:channel23_all/playlist.m3u8
[玻利维亚]TVU (276p)[428*276][428*276],http://136.243.3.70:1935/TvUniversitaria/TvUniversitaria/playlist.m3u8
[玻利维亚]ATB (360p) [Not 24/7][1092*614][1092*614],http://186.121.206.197/live/daniel/index.m3u8
[玻利维亚]RTP (720p)[1280*720][1280*720],http://136.243.3.70:1935/RtpBolivia/RtpBolivia/playlist.m3u8
[玻利维亚]Red Advenir[640*363][640*363],http://streamer1.streamhost.org:1935/salive/GMIredadvenirm/playlist.m3u8
[巴西]TV Mackenzie (480p)[854*480][854*480],https://player.internetaovivo.com:8443/live_tvmackenzieabr/tvmackenzieabr/playlist.m3u8
[巴西]TV MANA (ESP) (488p)[724*488][724*488],http://c2.manasat.com:1935/iglesia-online/espanhol3/playlist.m3u8
[巴西]TV MANA (FR) (484p)[720*484][720*484],http://c2.manasat.com:1935/eglise-online/frances3/playlist.m3u8
[巴西]TV MANA (RU) (486p)[720*486][720*486],http://c2.manasat.com:1935/tserkov-online/russo3/playlist.m3u8
[巴西]TV Maná 1 [Not 24/7][568*320][568*320],http://195.22.11.11:1935/tvmana/tvmana1/playlist.m3u8
[巴西]TV Maná 2 (720p) [Not 24/7][1024*576][1024*576],http://195.22.11.11:1935/tvmana/tvmana2/playlist.m3u8
[巴西]TV Nova Onda[1280*720][1280*720],https://5c483b9d1019c.streamlock.net/8078/8078/playlist.m3u8
[巴西]TV Pampa - RedeTV! RS (720p)[1280*720][1280*720],https://59f1cbe63db89.streamlock.net:1443/tvpampa/tvpampa/playlist.m3u8
[巴西]TV Paraná Turismo [Not 24/7][1280*720][1280*720],http://200.189.113.201/hls/tve.m3u8
[巴西]Central TV[1280*720][1280*720],http://serv2.videovox.pw/joaorodrigo7309/joaorodrigo7309/playlist.m3u8
[巴西]TV SERIES (480p)[640*480][640*480],https://stmv1.srvstm.com/tvserie/tvserie/playlist.m3u8
[巴西]TV Sol Comunidade (480p)[854*480][854*480],http://streaming03.zas.media:1935/tvsol/tvsol/playlist.m3u8
[巴西]Novo Tempo (480p)[426*240][426*240],http://stream.novotempo.com/tv/tvnovotempo.smil/playlist.m3u8
[巴西]Futura [Not 24/7][960*540][960*540],https://tv.unisc.br/hls/test.m3u8
[巴西]TV CATVE (720p)[1280*720][1280*720],http://wowza4.catve.com.br:1935/live/livestream/media.m3u8
[巴西]TV COSMO[640*480][640*480],https://59d39900ebfb8.streamlock.net/str15live/str15live/playlist.m3u8
[巴西]Rede Mão Amiga (720p)[1280*720][1280*720],http://streaming03.zas.media:1935/redemaoamiga/redemaoamiga/live.m3u8
[巴西]TV Destak (360p)[474*360][474*360],http://tv02.logicahost.com.br:1935/pascoal/pascoal/live.m3u8
[巴西]TV Digital Birigui (320p)[480*320][480*320],http://tv02.logicahost.com.br:1935/tvdigitalbirigui/tvdigitalbirigui/live.m3u8
[巴西]TV Evangelizar (480p)[864*480][864*480],https://5f593df7851db.streamlock.net/evangelizar/tv/playlist.m3u8
[巴西]TV GIDEOES[1280*720][1280*720],https://streaming01.zas.media/gideoes/programacao/playlist.m3u8
[巴西]CBN São Paulo[1280*720][1280*720],https://medias.sgr.globo.com/hls/vCBNSP/vCBNSP.m3u8
[巴西]ITV (720p)[1280*720][1280*720],http://tv02.logicahost.com.br:1935/itutv/itutv/live.m3u8

白俄罗斯]Vitebsk Telekanal,https://flu.vtv.by/tvt-non-by/tracks-v1a1/mono.m3u8
[白俄罗斯]First Music Channel Bielorrusia,http://hz1.teleport.cc/HLS/SD.m3u8
[白俄罗斯]Наше ТВ (Витебск),http://95.46.208.8:26259/nashe
[白俄罗斯]Беларусь 4,http://95.46.208.8:26258/belarus4
[白俄罗斯]8 канал (Витебск),http://95.46.208.8:24433/art
[白俄罗斯]СТВ,http://212.98.171.116/HLS/ctvby/playlist.m3u8
[BY;RU]БелРос (576p),http://live2.mediacdn.ru/sr1/tro/playlist.m3u8
[加拿大]Outside TV (720p),https://outside-tv-samsung-ca.samsung.wurl.com/manifest/playlist.m3u8
[加拿大]CPAC (720p),https://bcsecurelivehls-i.akamaihd.net/hls/live/680604/1242843915001_3/master.m3u8
[加拿大]CPAC (EN) (720p),https://bcsecurelivehls-i.akamaihd.net/hls/live/680602/1242843915001_1/master.m3u8
[加拿大]CPAC | Floor (720p),https://bcsecurelivehls-i.akamaihd.net/hls/live/680603/1242843915001_2/master.m3u8
[加拿大]Stingray Ambience,https://dai2.xumo.com/amagi_hls_data_xumo1212A-viziostingrayambiance/CDN/playlist.m3u8
[加拿大]Stingray Classic Rock,https://dai2.xumo.com/amagi_hls_data_xumo1212A-redboxstingrayclassicrock/CDN/playlist.m3u8#https://dai2.xumo.com/amagi_hls_data_xumo1212A-xumostingrayclassicrock/CDN/master.m3u8
[加拿大]Stingray Everything 80s (1080p),https://ott-linear-channels.stingray.com/hls/stirr/128.m3u8
[加拿大]Stingray Flashback 70s (1080p),https://ott-linear-channels.stingray.com/hls/stirr/115.m3u8
[加拿大]Stingray Greatest Hits,https://dai2.xumo.com/amagi_hls_data_xumo1212A-redboxstingraygreatesthits/CDN/playlist.m3u8#https://dai2.xumo.com/amagi_hls_data_xumo1212A-xumostingraygreatesthits/CDN/master.m3u8
[加拿大]Canadian Arab TV,http://142.112.39.133:8080/catv.mp4
[加拿大]Stingray Hit List,https://dai2.xumo.com/amagi_hls_data_xumo1212A-redboxstingrayhitlist/CDN/playlist.m3u8
[加拿大]Canadian Arab TV (720p),http://142.112.39.133:8080/hls/catv/index.m3u8
[加拿大]Stingray Hit List (1080p),https://ott-linear-channels.stingray.com/hls/stirr/107.m3u8
[加拿大]Stingray Hitlist,https://dai2.xumo.com/amagi_hls_data_xumo1212A-xumostingrayhitlist/CDN/master.m3u8
[加拿大]Stingray Hot Country,https://dai2.xumo.com/amagi_hls_data_xumo1212A-redboxstingrayhotcountry/CDN/playlist.m3u8#https://dai2.xumo.com/amagi_hls_data_xumo1212A-xumostingrayhotcountry/CDN/master.m3u8
[加拿大]Stingray Karaoke,https://dai2.xumo.com/amagi_hls_data_xumo1212A-xumostingraykaraoke/CDN/master.m3u8
[加拿大]Stingray Naturescape,https://dai2.xumo.com/amagi_hls_data_xumo1212A-redboxstingraynaturescape/CDN/playlist.m3u8#https://dai2.xumo.com/amagi_hls_data_xumo1212A-xumostingraynaturescape/CDN/master.m3u8
[加拿大]Stingray Qello Concerts,https://dai2.xumo.com/amagi_hls_data_xumo1212A-vizioqelloconcerts/CDN/playlist.m3u8#https://dai2.xumo.com/amagi_hls_data_xumo1212A-xumostingrayqello/CDN/master.m3u8
[加拿大]Stingray Soul Storm,https://dai2.xumo.com/amagi_hls_data_xumo1212A-redboxstingraysoulstorm/CDN/playlist.m3u8
[加拿大]Télé Culturelle Médias (720p),https://5790d294af2dc.streamlock.net/8150/8150/playlist.m3u8
[加拿大]NETV Toronto HD,https://live.streams.ovh/NetvToronto/NetvToronto/playlist.m3u8
[加拿大]Azstar TV [Not 24/7],http://live.livestreamtv.ca/azstar/smil:azstar.smil/playlist.m3u8
[加拿大]VBS,https://uni6rtmp.tulix.tv/vbstv/vbsabr.smil/playlist.m3u8
[加拿大]TVO (720p),https://bozztv.com/teleyupp1/teleup-OMZsmYVUMp/playlist.m3u8
[刚果民主共和国]Boss Brothers TV (720p),http://51.254.199.122:8080/bossbrothersTV/index.m3u8
[瑞士]Otto FM TV,http://streaming.bitonlive.net:8080/hls/ottofmtv/index.m3u8
[瑞士]TeleBielingue,https://edge4.vedge.infomaniak.com/livecast/telebielinguech/chunklist.m3u8
[瑞士]TeleBielingue (720p),https://edge5.vedge.infomaniak.com/livecast/telebielinguech/playlist.m3u8
[瑞士]LFM (CH),https://edge7.vedge.infomaniak.com/livecast/ik:lfmmd/chunklist_w1230106190_b3000000.m3u8?spark=625bf5d7-210c-49c0-96af-3663c8de1d1d&token=
[瑞士]LFM TV (1080p),https://edge4.vedge.infomaniak.com/livecast/ik:lfmmd/manifest.m3u8?spark=cf45faac-ae15-4c71-92c5-6c3527ed8e0f&token=
[瑞士]TVM3 (1080p),https://edge5.vedge.infomaniak.com/livecast/tvm3/playlist.m3u8
[瑞士]TVO (CH) (720p),https://cdnapisec.kaltura.com/p/1719221/sp/171922100/playManifest/entryId/1_t5h46v64/format/applehttp/protocol/https/a.m3u8
[瑞士]TVO (CH),https://s3.welocal.world/tvo/media/447348/videos/hls.m3u8
[瑞士]Tele 1 (1080p),https://cdnapisec.kaltura.com/p/1719221/sp/171922100/playManifest/entryId/1_xias5bqq/format/applehttp/protocol/https/a.m3u8
[瑞士]Tele M1 HD (720p),https://cdnapisec.kaltura.com/p/1719221/sp/171922100/playManifest/entryId/1_ljzy3evp/format/applehttp/protocol/https/a.m3u8
[CH;FR]Loupe,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/604f8d6c7877d40007791af0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c8b08c1-e98a-11eb-a932-2f3c780ff9ff&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&sid=5b9651e5-80c9-45f6-b3a0-499e9abe049a&serverSideAds=false
[象牙海岸]NTV Afrique (1080p),https://strhlslb01.streamakaci.tv/str_ntv_ntv/str_ntv_ntv_multi/playlist.m3u8
[智利]El Pingüino TV (360p) [Not 24/7],http://167.114.133.205:1935/live/pinguinotv_360p/playlist.m3u8
[智利]El Pingüino TV (720p) [Not 24/7],http://167.114.133.205:1935/live/pinguinotv_720p/playlist.m3u8
[智利]VTV Aconcaga,http://unlimited1-us.dps.live/vtv/vtv.smil/playlist.m3u8
[智利]Portalfoxmix (720p),http://149.56.17.92:1935/portalfoxmix/portalfoxmix/playlist.m3u8#https://593b04c4c5670.streamlock.net/portalfoxmix/portalfoxmix/playlist.m3u8
[智利]Canal 13,http://186.101.216.211:8000/play/ca13
[智利]MÁS .TV CHILE,https://593b04c4c5670.streamlock.net/8008/8008/playlist.m3u8
[智利]Teletrak (720p),https://unlimited1-us.dps.live/teletrak/teletrak.smil/playlist.m3u8
[智利]UCV3 TV (720p),http://unlimited1-cl.dps.live/ucvtv2/ucvtv2.smil/playlist.m3u8
[智利]Pintana TV,http://cdn.vms.grupoz.cl/lapintanatv/content/5a7c8e25e19d3e641aca9fb2/hls/playlist.m3u8
[智利]Universidad Autónoma Temuco (UATV) (1080p),https://unlimited1-us.dps.live/uatv/uatv.smil/playlist.m3u8
[智利]HiperTV (720p),https://inliveser
[智利]MIX 24/7,http://159.69.56.148:25461/live/M3UMix247/89ph5uifoi/1.m3u8
[智利]MIX 24/7 Conciertos Live,http://159.69.56.148:25461/live/M3UMix247/89ph5uifoi/7.m3u8
[智利]MIX 24/7 Top 100,http://159.69.56.148:25461/live/M3UMix247/89ph5uifoi/2.m3u8
[智利]Ruidos FM (360p),https://593b04c4c5670.streamlock.net:443/8038/8038/playlist.m3u8
[智利]VC Online (546p),https://593b04c4c5670.streamlock.net/8068/8068/playlist.m3u8
[智利]TVN HD,http://unlimited1-us.dps.live/tvn/tvn.smil/playlist.m3u8
[智利]Thema Televisión (La Serena) (720p),https://unlimited1-us.dps.live/thema/thema.smil/playlist.m3u8
[智利]Retro Plus 2 HD,https://59f1cbe63db89.streamlock.net:1443/retroplussenal2/retroplussenal2/playlist.m3u8
[智利]Retro Plus HD,https://59f1cbe63db89.streamlock.net:1443/retroplustv/retroplustv/playlist.m3u8
[喀麦隆]Vision 4 (480p),https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/vision4/hls_video/index.m3u8
[喀麦隆]Play TV (480p),http://connectiktv.ddns.net:5000/playtv/@playtv/playlist.m3u8
[哥伦比亚]Telecaribe,https://iptv-all.lanesh4d0w.codes/colombia/telecaribe_adaptive
[哥伦比亚]Marina Stereo (720p),https://rtmp02.portalexpress.es/marinastereo/marinastereo/playlist.m3u8
[哥伦比亚]Noticias Caracol,https://mdstrm.com/live-stream-playlist/58dc3d471cbe05ff3c8e463e.m3u8
[哥伦比亚]Telemúsica TV,https://5b464b69d264e.streamlock.net/Channels_live/ngrp:telemusica_all/playlist.m3u8
[哥伦比亚]LATAM TV (Bogotà) (540p),https://iptv-all.lanesh4d0w.codes/latam
[哥伦比亚]Canal Capital,http://186.101.216.211:8000/play/a03m
[哥伦比亚]Canal Caracol,http://186.101.216.211:8000/play/a08z
[哥伦比亚]Melody Channel Colombia (720p),https://5b464b69d264e.streamlock.net/Channels_live/ngrp:MelodyChannel_all/playlist.m3u8
[哥伦比亚]Win Sports  ,http://186.101.216.211:8000/play/g07j
[哥伦比亚]Canal Dos (Ciudad de Yopal),http://131.221.42.25:1935/streaming/canal2/playlist.m3u8
[哥伦比亚]RCN Novelas,http://209.91.213.10:8088/play/a020
[哥伦比亚]TVGracia (720p),https://streamyes.alsolnet.com/tvgracia/live/playlist.m3u8
[哥伦比亚]Eduvision,http://66.240.236.25:1936/eduvision/eduvision/playlist.m3u8
[哥斯达黎加]TicaVisión (720p),http://k3.usastreams.com:1935/HBTV/HBTV/playlist.m3u8
[哥斯达黎加]Multimedios Costa Rica (720p),https://mdstrm.com/live-stream-playlist/5a7b1e63a8da282c34d65445.m3u8
[哥斯达黎加]TV Sur Canal 9,http://tv.ticosmedia.com:1935/TVSUR/TVSUR/chunklist_w2062422029.m3u8
[哥斯达黎加]TeleSUR Costa Rica (720p),http://k3.usastreams.com:1935/telesur/telesur/playlist.m3u8
[哥斯达黎加]Telesur Costarica,http://k3.usastreams.com/telesur/telesur/chunklist_w1432177556.m3u8
[哥斯达黎加]TELESUR HD,https://59ef525c24caa.streamlock.net/telesur/telesur/chunklist_w1535730648.m3u8
[哥斯达黎加]Canal 88 Stereo,http://k3.usastreams.com:1935/CableLatino/88stereo/chunklist_w1223558379.m3u8
[哥斯达黎加]TeleUno TV (720p),http://tv.teleunotv.cr:1935/TVUNO/TVUNO/playlist.m3u8
[哥斯达黎加]HBTV TicaVisión Canal 54,http://k3.usastreams.com:1935/HBTV/HBTV/chunklist_w1925475212.m3u8
